Time,Well,OD600,Strain,Phage,malTmut,X777bpdel,Treatment
37501,E6,0.114,D37-9+,Yes,No,Yes,777del
37800,E6,0.114,D37-9+,Yes,No,Yes,777del
38100,E6,0.114,D37-9+,Yes,No,Yes,777del
38400,E6,0.114,D37-9+,Yes,No,Yes,777del
38700,E6,0.113,D37-9+,Yes,No,Yes,777del
39001,E6,0.114,D37-9+,Yes,No,Yes,777del
39300,E6,0.113,D37-9+,Yes,No,Yes,777del
39601,E6,0.113,D37-9+,Yes,No,Yes,777del
39900,E6,0.114,D37-9+,Yes,No,Yes,777del
40201,E6,0.114,D37-9+,Yes,No,Yes,777del
40500,E6,0.114,D37-9+,Yes,No,Yes,777del
40800,E6,0.114,D37-9+,Yes,No,Yes,777del
41100,E6,0.114,D37-9+,Yes,No,Yes,777del
41400,E6,0.114,D37-9+,Yes,No,Yes,777del
41701,E6,0.114,D37-9+,Yes,No,Yes,777del
42000,E6,0.114,D37-9+,Yes,No,Yes,777del
42301,E6,0.114,D37-9+,Yes,No,Yes,777del
42600,E6,0.114,D37-9+,Yes,No,Yes,777del
42901,E6,0.114,D37-9+,Yes,No,Yes,777del
43200,E6,0.114,D37-9+,Yes,No,Yes,777del
43500,E6,0.114,D37-9+,Yes,No,Yes,777del
43800,E6,0.114,D37-9+,Yes,No,Yes,777del
44100,E6,0.114,D37-9+,Yes,No,Yes,777del
44401,E6,0.114,D37-9+,Yes,No,Yes,777del
44700,E6,0.115,D37-9+,Yes,No,Yes,777del
45001,E6,0.114,D37-9+,Yes,No,Yes,777del
45300,E6,0.114,D37-9+,Yes,No,Yes,777del
45601,E6,0.114,D37-9+,Yes,No,Yes,777del
45900,E6,0.114,D37-9+,Yes,No,Yes,777del
46200,E6,0.114,D37-9+,Yes,No,Yes,777del
46500,E6,0.114,D37-9+,Yes,No,Yes,777del
46800,E6,0.114,D37-9+,Yes,No,Yes,777del
47101,E6,0.114,D37-9+,Yes,No,Yes,777del
47400,E6,0.114,D37-9+,Yes,No,Yes,777del
47701,E6,0.114,D37-9+,Yes,No,Yes,777del
48000,E6,0.114,D37-9+,Yes,No,Yes,777del
48301,E6,0.114,D37-9+,Yes,No,Yes,777del
48600,E6,0.114,D37-9+,Yes,No,Yes,777del
48900,E6,0.115,D37-9+,Yes,No,Yes,777del
49200,E6,0.114,D37-9+,Yes,No,Yes,777del
49500,E6,0.114,D37-9+,Yes,No,Yes,777del
49801,E6,0.114,D37-9+,Yes,No,Yes,777del
50100,E6,0.114,D37-9+,Yes,No,Yes,777del
50401,E6,0.114,D37-9+,Yes,No,Yes,777del
50700,E6,0.115,D37-9+,Yes,No,Yes,777del
51001,E6,0.114,D37-9+,Yes,No,Yes,777del
51300,E6,0.114,D37-9+,Yes,No,Yes,777del
51600,E6,0.115,D37-9+,Yes,No,Yes,777del
51900,E6,0.114,D37-9+,Yes,No,Yes,777del
52200,E6,0.115,D37-9+,Yes,No,Yes,777del
52501,E6,0.115,D37-9+,Yes,No,Yes,777del
52800,E6,0.114,D37-9+,Yes,No,Yes,777del
53101,E6,0.114,D37-9+,Yes,No,Yes,777del
53400,E6,0.115,D37-9+,Yes,No,Yes,777del
53701,E6,0.115,D37-9+,Yes,No,Yes,777del
54000,E6,0.114,D37-9+,Yes,No,Yes,777del
54300,E6,0.114,D37-9+,Yes,No,Yes,777del
54600,E6,0.114,D37-9+,Yes,No,Yes,777del
54900,E6,0.114,D37-9+,Yes,No,Yes,777del
55201,E6,0.114,D37-9+,Yes,No,Yes,777del
55500,E6,0.114,D37-9+,Yes,No,Yes,777del
55801,E6,0.115,D37-9+,Yes,No,Yes,777del
56100,E6,0.115,D37-9+,Yes,No,Yes,777del
56401,E6,0.114,D37-9+,Yes,No,Yes,777del
56700,E6,0.114,D37-9+,Yes,No,Yes,777del
57000,E6,0.114,D37-9+,Yes,No,Yes,777del
57300,E6,0.114,D37-9+,Yes,No,Yes,777del
57600,E6,0.114,D37-9+,Yes,No,Yes,777del
57901,E6,0.114,D37-9+,Yes,No,Yes,777del
58200,E6,0.114,D37-9+,Yes,No,Yes,777del
58501,E6,0.115,D37-9+,Yes,No,Yes,777del
58800,E6,0.115,D37-9+,Yes,No,Yes,777del
59101,E6,0.115,D37-9+,Yes,No,Yes,777del
59400,E6,0.115,D37-9+,Yes,No,Yes,777del
59700,E6,0.114,D37-9+,Yes,No,Yes,777del
60000,E6,0.115,D37-9+,Yes,No,Yes,777del
60300,E6,0.115,D37-9+,Yes,No,Yes,777del
60601,E6,0.115,D37-9+,Yes,No,Yes,777del
60900,E6,0.115,D37-9+,Yes,No,Yes,777del
61201,E6,0.115,D37-9+,Yes,No,Yes,777del
61500,E6,0.114,D37-9+,Yes,No,Yes,777del
61801,E6,0.115,D37-9+,Yes,No,Yes,777del
62100,E6,0.115,D37-9+,Yes,No,Yes,777del
62400,E6,0.115,D37-9+,Yes,No,Yes,777del
62700,E6,0.115,D37-9+,Yes,No,Yes,777del
63000,E6,0.115,D37-9+,Yes,No,Yes,777del
63301,E6,0.114,D37-9+,Yes,No,Yes,777del
63600,E6,0.115,D37-9+,Yes,No,Yes,777del
63901,E6,0.114,D37-9+,Yes,No,Yes,777del
64200,E6,0.115,D37-9+,Yes,No,Yes,777del
64501,E6,0.115,D37-9+,Yes,No,Yes,777del
64800,E6,0.115,D37-9+,Yes,No,Yes,777del
65100,E6,0.115,D37-9+,Yes,No,Yes,777del
65400,E6,0.115,D37-9+,Yes,No,Yes,777del
65700,E6,0.115,D37-9+,Yes,No,Yes,777del
66001,E6,0.115,D37-9+,Yes,No,Yes,777del
66300,E6,0.114,D37-9+,Yes,No,Yes,777del
66601,E6,0.115,D37-9+,Yes,No,Yes,777del
66900,E6,0.115,D37-9+,Yes,No,Yes,777del
67201,E6,0.114,D37-9+,Yes,No,Yes,777del
67500,E6,0.115,D37-9+,Yes,No,Yes,777del
67800,E6,0.115,D37-9+,Yes,No,Yes,777del
68100,E6,0.115,D37-9+,Yes,No,Yes,777del
68400,E6,0.115,D37-9+,Yes,No,Yes,777del
68701,E6,0.115,D37-9+,Yes,No,Yes,777del
69000,E6,0.115,D37-9+,Yes,No,Yes,777del
69301,E6,0.115,D37-9+,Yes,No,Yes,777del
69600,E6,0.115,D37-9+,Yes,No,Yes,777del
69901,E6,0.115,D37-9+,Yes,No,Yes,777del
70200,E6,0.115,D37-9+,Yes,No,Yes,777del
70500,E6,0.115,D37-9+,Yes,No,Yes,777del
70800,E6,0.115,D37-9+,Yes,No,Yes,777del
71100,E6,0.115,D37-9+,Yes,No,Yes,777del
71401,E6,0.115,D37-9+,Yes,No,Yes,777del
71700,E6,0.115,D37-9+,Yes,No,Yes,777del
72001,E6,0.115,D37-9+,Yes,No,Yes,777del
0,F6,0.11,D37-9+,Yes,No,Yes,777del
300,F6,0.112,D37-9+,Yes,No,Yes,777del
600,F6,0.112,D37-9+,Yes,No,Yes,777del
900,F6,0.112,D37-9+,Yes,No,Yes,777del
1201,F6,0.112,D37-9+,Yes,No,Yes,777del
1500,F6,0.112,D37-9+,Yes,No,Yes,777del
1801,F6,0.112,D37-9+,Yes,No,Yes,777del
2100,F6,0.112,D37-9+,Yes,No,Yes,777del
2401,F6,0.112,D37-9+,Yes,No,Yes,777del
2700,F6,0.112,D37-9+,Yes,No,Yes,777del
3000,F6,0.112,D37-9+,Yes,No,Yes,777del
3300,F6,0.112,D37-9+,Yes,No,Yes,777del
3600,F6,0.112,D37-9+,Yes,No,Yes,777del
3901,F6,0.112,D37-9+,Yes,No,Yes,777del
4200,F6,0.112,D37-9+,Yes,No,Yes,777del
4501,F6,0.112,D37-9+,Yes,No,Yes,777del
4800,F6,0.113,D37-9+,Yes,No,Yes,777del
5101,F6,0.112,D37-9+,Yes,No,Yes,777del
5400,F6,0.112,D37-9+,Yes,No,Yes,777del
5700,F6,0.113,D37-9+,Yes,No,Yes,777del
6000,F6,0.112,D37-9+,Yes,No,Yes,777del
6300,F6,0.112,D37-9+,Yes,No,Yes,777del
6601,F6,0.112,D37-9+,Yes,No,Yes,777del
6900,F6,0.112,D37-9+,Yes,No,Yes,777del
7201,F6,0.112,D37-9+,Yes,No,Yes,777del
7500,F6,0.113,D37-9+,Yes,No,Yes,777del
7801,F6,0.112,D37-9+,Yes,No,Yes,777del
8100,F6,0.112,D37-9+,Yes,No,Yes,777del
8400,F6,0.113,D37-9+,Yes,No,Yes,777del
8700,F6,0.113,D37-9+,Yes,No,Yes,777del
9000,F6,0.113,D37-9+,Yes,No,Yes,777del
9301,F6,0.112,D37-9+,Yes,No,Yes,777del
9600,F6,0.113,D37-9+,Yes,No,Yes,777del
9901,F6,0.113,D37-9+,Yes,No,Yes,777del
10200,F6,0.113,D37-9+,Yes,No,Yes,777del
10501,F6,0.113,D37-9+,Yes,No,Yes,777del
10800,F6,0.113,D37-9+,Yes,No,Yes,777del
11100,F6,0.113,D37-9+,Yes,No,Yes,777del
11400,F6,0.113,D37-9+,Yes,No,Yes,777del
11700,F6,0.113,D37-9+,Yes,No,Yes,777del
12001,F6,0.113,D37-9+,Yes,No,Yes,777del
12300,F6,0.113,D37-9+,Yes,No,Yes,777del
12601,F6,0.113,D37-9+,Yes,No,Yes,777del
12900,F6,0.113,D37-9+,Yes,No,Yes,777del
13201,F6,0.113,D37-9+,Yes,No,Yes,777del
13500,F6,0.113,D37-9+,Yes,No,Yes,777del
13800,F6,0.113,D37-9+,Yes,No,Yes,777del
14100,F6,0.114,D37-9+,Yes,No,Yes,777del
14400,F6,0.114,D37-9+,Yes,No,Yes,777del
14701,F6,0.114,D37-9+,Yes,No,Yes,777del
15000,F6,0.114,D37-9+,Yes,No,Yes,777del
15301,F6,0.113,D37-9+,Yes,No,Yes,777del
15600,F6,0.114,D37-9+,Yes,No,Yes,777del
15901,F6,0.114,D37-9+,Yes,No,Yes,777del
16200,F6,0.114,D37-9+,Yes,No,Yes,777del
16500,F6,0.114,D37-9+,Yes,No,Yes,777del
16800,F6,0.113,D37-9+,Yes,No,Yes,777del
17100,F6,0.113,D37-9+,Yes,No,Yes,777del
17401,F6,0.114,D37-9+,Yes,No,Yes,777del
17700,F6,0.114,D37-9+,Yes,No,Yes,777del
18001,F6,0.114,D37-9+,Yes,No,Yes,777del
18300,F6,0.114,D37-9+,Yes,No,Yes,777del
18601,F6,0.114,D37-9+,Yes,No,Yes,777del
18900,F6,0.114,D37-9+,Yes,No,Yes,777del
19200,F6,0.114,D37-9+,Yes,No,Yes,777del
19500,F6,0.114,D37-9+,Yes,No,Yes,777del
19800,F6,0.114,D37-9+,Yes,No,Yes,777del
20101,F6,0.114,D37-9+,Yes,No,Yes,777del
20400,F6,0.114,D37-9+,Yes,No,Yes,777del
20701,F6,0.114,D37-9+,Yes,No,Yes,777del
21000,F6,0.114,D37-9+,Yes,No,Yes,777del
21301,F6,0.114,D37-9+,Yes,No,Yes,777del
21600,F6,0.114,D37-9+,Yes,No,Yes,777del
21900,F6,0.114,D37-9+,Yes,No,Yes,777del
22200,F6,0.114,D37-9+,Yes,No,Yes,777del
22500,F6,0.114,D37-9+,Yes,No,Yes,777del
22801,F6,0.114,D37-9+,Yes,No,Yes,777del
23100,F6,0.114,D37-9+,Yes,No,Yes,777del
23401,F6,0.114,D37-9+,Yes,No,Yes,777del
23700,F6,0.114,D37-9+,Yes,No,Yes,777del
24001,F6,0.114,D37-9+,Yes,No,Yes,777del
24300,F6,0.114,D37-9+,Yes,No,Yes,777del
24600,F6,0.114,D37-9+,Yes,No,Yes,777del
24900,F6,0.114,D37-9+,Yes,No,Yes,777del
25200,F6,0.114,D37-9+,Yes,No,Yes,777del
25501,F6,0.114,D37-9+,Yes,No,Yes,777del
25800,F6,0.115,D37-9+,Yes,No,Yes,777del
26101,F6,0.114,D37-9+,Yes,No,Yes,777del
26400,F6,0.114,D37-9+,Yes,No,Yes,777del
26701,F6,0.114,D37-9+,Yes,No,Yes,777del
27000,F6,0.114,D37-9+,Yes,No,Yes,777del
27300,F6,0.114,D37-9+,Yes,No,Yes,777del
27600,F6,0.114,D37-9+,Yes,No,Yes,777del
27900,F6,0.114,D37-9+,Yes,No,Yes,777del
28201,F6,0.114,D37-9+,Yes,No,Yes,777del
28500,F6,0.114,D37-9+,Yes,No,Yes,777del
28801,F6,0.114,D37-9+,Yes,No,Yes,777del
29100,F6,0.115,D37-9+,Yes,No,Yes,777del
29401,F6,0.114,D37-9+,Yes,No,Yes,777del
29700,F6,0.115,D37-9+,Yes,No,Yes,777del
30000,F6,0.115,D37-9+,Yes,No,Yes,777del
30300,F6,0.115,D37-9+,Yes,No,Yes,777del
30600,F6,0.115,D37-9+,Yes,No,Yes,777del
30901,F6,0.114,D37-9+,Yes,No,Yes,777del
31200,F6,0.115,D37-9+,Yes,No,Yes,777del
31501,F6,0.115,D37-9+,Yes,No,Yes,777del
31800,F6,0.115,D37-9+,Yes,No,Yes,777del
32101,F6,0.115,D37-9+,Yes,No,Yes,777del
32400,F6,0.115,D37-9+,Yes,No,Yes,777del
32700,F6,0.115,D37-9+,Yes,No,Yes,777del
33000,F6,0.115,D37-9+,Yes,No,Yes,777del
33300,F6,0.115,D37-9+,Yes,No,Yes,777del
33601,F6,0.115,D37-9+,Yes,No,Yes,777del
33900,F6,0.115,D37-9+,Yes,No,Yes,777del
34201,F6,0.115,D37-9+,Yes,No,Yes,777del
34500,F6,0.115,D37-9+,Yes,No,Yes,777del
34801,F6,0.115,D37-9+,Yes,No,Yes,777del
35100,F6,0.115,D37-9+,Yes,No,Yes,777del
35400,F6,0.115,D37-9+,Yes,No,Yes,777del
35700,F6,0.115,D37-9+,Yes,No,Yes,777del
36000,F6,0.115,D37-9+,Yes,No,Yes,777del
36301,F6,0.115,D37-9+,Yes,No,Yes,777del
36600,F6,0.115,D37-9+,Yes,No,Yes,777del
36901,F6,0.115,D37-9+,Yes,No,Yes,777del
37200,F6,0.115,D37-9+,Yes,No,Yes,777del
37501,F6,0.115,D37-9+,Yes,No,Yes,777del
37800,F6,0.115,D37-9+,Yes,No,Yes,777del
38100,F6,0.115,D37-9+,Yes,No,Yes,777del
38400,F6,0.115,D37-9+,Yes,No,Yes,777del
38700,F6,0.115,D37-9+,Yes,No,Yes,777del
39001,F6,0.115,D37-9+,Yes,No,Yes,777del
39300,F6,0.116,D37-9+,Yes,No,Yes,777del
39601,F6,0.115,D37-9+,Yes,No,Yes,777del
39900,F6,0.115,D37-9+,Yes,No,Yes,777del
40201,F6,0.115,D37-9+,Yes,No,Yes,777del
40500,F6,0.116,D37-9+,Yes,No,Yes,777del
40800,F6,0.115,D37-9+,Yes,No,Yes,777del
41100,F6,0.115,D37-9+,Yes,No,Yes,777del
41400,F6,0.116,D37-9+,Yes,No,Yes,777del
41701,F6,0.116,D37-9+,Yes,No,Yes,777del
42000,F6,0.115,D37-9+,Yes,No,Yes,777del
42301,F6,0.116,D37-9+,Yes,No,Yes,777del
42600,F6,0.116,D37-9+,Yes,No,Yes,777del
42901,F6,0.116,D37-9+,Yes,No,Yes,777del
43200,F6,0.116,D37-9+,Yes,No,Yes,777del
43500,F6,0.115,D37-9+,Yes,No,Yes,777del
43800,F6,0.116,D37-9+,Yes,No,Yes,777del
44100,F6,0.116,D37-9+,Yes,No,Yes,777del
44401,F6,0.116,D37-9+,Yes,No,Yes,777del
44700,F6,0.116,D37-9+,Yes,No,Yes,777del
45001,F6,0.116,D37-9+,Yes,No,Yes,777del
45300,F6,0.116,D37-9+,Yes,No,Yes,777del
45601,F6,0.116,D37-9+,Yes,No,Yes,777del
45900,F6,0.115,D37-9+,Yes,No,Yes,777del
46200,F6,0.116,D37-9+,Yes,No,Yes,777del
46500,F6,0.116,D37-9+,Yes,No,Yes,777del
46800,F6,0.116,D37-9+,Yes,No,Yes,777del
47101,F6,0.116,D37-9+,Yes,No,Yes,777del
47400,F6,0.116,D37-9+,Yes,No,Yes,777del
47701,F6,0.116,D37-9+,Yes,No,Yes,777del
48000,F6,0.115,D37-9+,Yes,No,Yes,777del
48301,F6,0.116,D37-9+,Yes,No,Yes,777del
48600,F6,0.116,D37-9+,Yes,No,Yes,777del
48900,F6,0.116,D37-9+,Yes,No,Yes,777del
49200,F6,0.116,D37-9+,Yes,No,Yes,777del
49500,F6,0.116,D37-9+,Yes,No,Yes,777del
49801,F6,0.116,D37-9+,Yes,No,Yes,777del
50100,F6,0.116,D37-9+,Yes,No,Yes,777del
50401,F6,0.116,D37-9+,Yes,No,Yes,777del
50700,F6,0.116,D37-9+,Yes,No,Yes,777del
51001,F6,0.116,D37-9+,Yes,No,Yes,777del
51300,F6,0.116,D37-9+,Yes,No,Yes,777del
51600,F6,0.116,D37-9+,Yes,No,Yes,777del
51900,F6,0.116,D37-9+,Yes,No,Yes,777del
52200,F6,0.116,D37-9+,Yes,No,Yes,777del
52501,F6,0.116,D37-9+,Yes,No,Yes,777del
52800,F6,0.116,D37-9+,Yes,No,Yes,777del
53101,F6,0.116,D37-9+,Yes,No,Yes,777del
53400,F6,0.116,D37-9+,Yes,No,Yes,777del
53701,F6,0.116,D37-9+,Yes,No,Yes,777del
54000,F6,0.116,D37-9+,Yes,No,Yes,777del
54300,F6,0.116,D37-9+,Yes,No,Yes,777del
54600,F6,0.116,D37-9+,Yes,No,Yes,777del
54900,F6,0.116,D37-9+,Yes,No,Yes,777del
55201,F6,0.116,D37-9+,Yes,No,Yes,777del
55500,F6,0.116,D37-9+,Yes,No,Yes,777del
55801,F6,0.116,D37-9+,Yes,No,Yes,777del
56100,F6,0.116,D37-9+,Yes,No,Yes,777del
56401,F6,0.115,D37-9+,Yes,No,Yes,777del
56700,F6,0.116,D37-9+,Yes,No,Yes,777del
57000,F6,0.116,D37-9+,Yes,No,Yes,777del
57300,F6,0.116,D37-9+,Yes,No,Yes,777del
57600,F6,0.116,D37-9+,Yes,No,Yes,777del
57901,F6,0.116,D37-9+,Yes,No,Yes,777del
58200,F6,0.116,D37-9+,Yes,No,Yes,777del
58501,F6,0.116,D37-9+,Yes,No,Yes,777del
58800,F6,0.116,D37-9+,Yes,No,Yes,777del
59101,F6,0.116,D37-9+,Yes,No,Yes,777del
59400,F6,0.116,D37-9+,Yes,No,Yes,777del
59700,F6,0.116,D37-9+,Yes,No,Yes,777del
60000,F6,0.116,D37-9+,Yes,No,Yes,777del
60300,F6,0.116,D37-9+,Yes,No,Yes,777del
60601,F6,0.116,D37-9+,Yes,No,Yes,777del
60900,F6,0.116,D37-9+,Yes,No,Yes,777del
61201,F6,0.116,D37-9+,Yes,No,Yes,777del
61500,F6,0.116,D37-9+,Yes,No,Yes,777del
61801,F6,0.116,D37-9+,Yes,No,Yes,777del
62100,F6,0.116,D37-9+,Yes,No,Yes,777del
62400,F6,0.116,D37-9+,Yes,No,Yes,777del
62700,F6,0.116,D37-9+,Yes,No,Yes,777del
63000,F6,0.116,D37-9+,Yes,No,Yes,777del
63301,F6,0.116,D37-9+,Yes,No,Yes,777del
63600,F6,0.116,D37-9+,Yes,No,Yes,777del
63901,F6,0.116,D37-9+,Yes,No,Yes,777del
64200,F6,0.116,D37-9+,Yes,No,Yes,777del
64501,F6,0.116,D37-9+,Yes,No,Yes,777del
64800,F6,0.116,D37-9+,Yes,No,Yes,777del
65100,F6,0.116,D37-9+,Yes,No,Yes,777del
65400,F6,0.116,D37-9+,Yes,No,Yes,777del
65700,F6,0.116,D37-9+,Yes,No,Yes,777del
66001,F6,0.116,D37-9+,Yes,No,Yes,777del
66300,F6,0.116,D37-9+,Yes,No,Yes,777del
66601,F6,0.116,D37-9+,Yes,No,Yes,777del
66900,F6,0.116,D37-9+,Yes,No,Yes,777del
67201,F6,0.116,D37-9+,Yes,No,Yes,777del
67500,F6,0.116,D37-9+,Yes,No,Yes,777del
67800,F6,0.116,D37-9+,Yes,No,Yes,777del
68100,F6,0.116,D37-9+,Yes,No,Yes,777del
68400,F6,0.116,D37-9+,Yes,No,Yes,777del
68701,F6,0.116,D37-9+,Yes,No,Yes,777del
69000,F6,0.116,D37-9+,Yes,No,Yes,777del
69301,F6,0.116,D37-9+,Yes,No,Yes,777del
69600,F6,0.116,D37-9+,Yes,No,Yes,777del
69901,F6,0.117,D37-9+,Yes,No,Yes,777del
70200,F6,0.116,D37-9+,Yes,No,Yes,777del
70500,F6,0.116,D37-9+,Yes,No,Yes,777del
70800,F6,0.116,D37-9+,Yes,No,Yes,777del
71100,F6,0.116,D37-9+,Yes,No,Yes,777del
71401,F6,0.117,D37-9+,Yes,No,Yes,777del
71700,F6,0.117,D37-9+,Yes,No,Yes,777del
72001,F6,0.116,D37-9+,Yes,No,Yes,777del
0,G6,0.112,D37-9+,Yes,No,Yes,777del
300,G6,0.114,D37-9+,Yes,No,Yes,777del
600,G6,0.113,D37-9+,Yes,No,Yes,777del
900,G6,0.113,D37-9+,Yes,No,Yes,777del
1201,G6,0.113,D37-9+,Yes,No,Yes,777del
1500,G6,0.114,D37-9+,Yes,No,Yes,777del
1801,G6,0.114,D37-9+,Yes,No,Yes,777del
2100,G6,0.113,D37-9+,Yes,No,Yes,777del
2401,G6,0.114,D37-9+,Yes,No,Yes,777del
2700,G6,0.114,D37-9+,Yes,No,Yes,777del
3000,G6,0.114,D37-9+,Yes,No,Yes,777del
3300,G6,0.114,D37-9+,Yes,No,Yes,777del
3600,G6,0.114,D37-9+,Yes,No,Yes,777del
3901,G6,0.114,D37-9+,Yes,No,Yes,777del
4200,G6,0.114,D37-9+,Yes,No,Yes,777del
4501,G6,0.114,D37-9+,Yes,No,Yes,777del
4800,G6,0.114,D37-9+,Yes,No,Yes,777del
5101,G6,0.114,D37-9+,Yes,No,Yes,777del
5400,G6,0.114,D37-9+,Yes,No,Yes,777del
5700,G6,0.114,D37-9+,Yes,No,Yes,777del
6000,G6,0.115,D37-9+,Yes,No,Yes,777del
6300,G6,0.115,D37-9+,Yes,No,Yes,777del
6601,G6,0.114,D37-9+,Yes,No,Yes,777del
6900,G6,0.114,D37-9+,Yes,No,Yes,777del
7201,G6,0.115,D37-9+,Yes,No,Yes,777del
7500,G6,0.115,D37-9+,Yes,No,Yes,777del
7801,G6,0.115,D37-9+,Yes,No,Yes,777del
8100,G6,0.115,D37-9+,Yes,No,Yes,777del
8400,G6,0.114,D37-9+,Yes,No,Yes,777del
8700,G6,0.114,D37-9+,Yes,No,Yes,777del
9000,G6,0.115,D37-9+,Yes,No,Yes,777del
9301,G6,0.115,D37-9+,Yes,No,Yes,777del
9600,G6,0.115,D37-9+,Yes,No,Yes,777del
9901,G6,0.115,D37-9+,Yes,No,Yes,777del
10200,G6,0.115,D37-9+,Yes,No,Yes,777del
10501,G6,0.115,D37-9+,Yes,No,Yes,777del
10800,G6,0.115,D37-9+,Yes,No,Yes,777del
11100,G6,0.115,D37-9+,Yes,No,Yes,777del
11400,G6,0.115,D37-9+,Yes,No,Yes,777del
11700,G6,0.115,D37-9+,Yes,No,Yes,777del
12001,G6,0.115,D37-9+,Yes,No,Yes,777del
12300,G6,0.115,D37-9+,Yes,No,Yes,777del
12601,G6,0.115,D37-9+,Yes,No,Yes,777del
12900,G6,0.115,D37-9+,Yes,No,Yes,777del
13201,G6,0.115,D37-9+,Yes,No,Yes,777del
13500,G6,0.115,D37-9+,Yes,No,Yes,777del
13800,G6,0.115,D37-9+,Yes,No,Yes,777del
14100,G6,0.115,D37-9+,Yes,No,Yes,777del
14400,G6,0.115,D37-9+,Yes,No,Yes,777del
14701,G6,0.115,D37-9+,Yes,No,Yes,777del
15000,G6,0.115,D37-9+,Yes,No,Yes,777del
15301,G6,0.115,D37-9+,Yes,No,Yes,777del
15600,G6,0.116,D37-9+,Yes,No,Yes,777del
15901,G6,0.116,D37-9+,Yes,No,Yes,777del
16200,G6,0.116,D37-9+,Yes,No,Yes,777del
16500,G6,0.115,D37-9+,Yes,No,Yes,777del
16800,G6,0.115,D37-9+,Yes,No,Yes,777del
17100,G6,0.116,D37-9+,Yes,No,Yes,777del
17401,G6,0.116,D37-9+,Yes,No,Yes,777del
17700,G6,0.116,D37-9+,Yes,No,Yes,777del
18001,G6,0.115,D37-9+,Yes,No,Yes,777del
18300,G6,0.116,D37-9+,Yes,No,Yes,777del
18601,G6,0.115,D37-9+,Yes,No,Yes,777del
18900,G6,0.115,D37-9+,Yes,No,Yes,777del
19200,G6,0.116,D37-9+,Yes,No,Yes,777del
19500,G6,0.116,D37-9+,Yes,No,Yes,777del
19800,G6,0.116,D37-9+,Yes,No,Yes,777del
20101,G6,0.116,D37-9+,Yes,No,Yes,777del
20400,G6,0.116,D37-9+,Yes,No,Yes,777del
20701,G6,0.116,D37-9+,Yes,No,Yes,777del
21000,G6,0.116,D37-9+,Yes,No,Yes,777del
21301,G6,0.116,D37-9+,Yes,No,Yes,777del
21600,G6,0.116,D37-9+,Yes,No,Yes,777del
21900,G6,0.116,D37-9+,Yes,No,Yes,777del
22200,G6,0.116,D37-9+,Yes,No,Yes,777del
22500,G6,0.116,D37-9+,Yes,No,Yes,777del
22801,G6,0.116,D37-9+,Yes,No,Yes,777del
23100,G6,0.116,D37-9+,Yes,No,Yes,777del
23401,G6,0.116,D37-9+,Yes,No,Yes,777del
23700,G6,0.116,D37-9+,Yes,No,Yes,777del
24001,G6,0.116,D37-9+,Yes,No,Yes,777del
24300,G6,0.116,D37-9+,Yes,No,Yes,777del
24600,G6,0.116,D37-9+,Yes,No,Yes,777del
24900,G6,0.116,D37-9+,Yes,No,Yes,777del
25200,G6,0.116,D37-9+,Yes,No,Yes,777del
25501,G6,0.116,D37-9+,Yes,No,Yes,777del
25800,G6,0.116,D37-9+,Yes,No,Yes,777del
26101,G6,0.116,D37-9+,Yes,No,Yes,777del
26400,G6,0.116,D37-9+,Yes,No,Yes,777del
26701,G6,0.116,D37-9+,Yes,No,Yes,777del
27000,G6,0.116,D37-9+,Yes,No,Yes,777del
27300,G6,0.116,D37-9+,Yes,No,Yes,777del
27600,G6,0.117,D37-9+,Yes,No,Yes,777del
27900,G6,0.116,D37-9+,Yes,No,Yes,777del
28201,G6,0.116,D37-9+,Yes,No,Yes,777del
28500,G6,0.116,D37-9+,Yes,No,Yes,777del
28801,G6,0.116,D37-9+,Yes,No,Yes,777del
29100,G6,0.116,D37-9+,Yes,No,Yes,777del
29401,G6,0.117,D37-9+,Yes,No,Yes,777del
29700,G6,0.117,D37-9+,Yes,No,Yes,777del
30000,G6,0.117,D37-9+,Yes,No,Yes,777del
30300,G6,0.117,D37-9+,Yes,No,Yes,777del
30600,G6,0.117,D37-9+,Yes,No,Yes,777del
30901,G6,0.117,D37-9+,Yes,No,Yes,777del
31200,G6,0.116,D37-9+,Yes,No,Yes,777del
31501,G6,0.116,D37-9+,Yes,No,Yes,777del
31800,G6,0.117,D37-9+,Yes,No,Yes,777del
32101,G6,0.117,D37-9+,Yes,No,Yes,777del
32400,G6,0.117,D37-9+,Yes,No,Yes,777del
32700,G6,0.117,D37-9+,Yes,No,Yes,777del
33000,G6,0.117,D37-9+,Yes,No,Yes,777del
33300,G6,0.117,D37-9+,Yes,No,Yes,777del
33601,G6,0.117,D37-9+,Yes,No,Yes,777del
33900,G6,0.117,D37-9+,Yes,No,Yes,777del
34201,G6,0.117,D37-9+,Yes,No,Yes,777del
34500,G6,0.117,D37-9+,Yes,No,Yes,777del
34801,G6,0.117,D37-9+,Yes,No,Yes,777del
35100,G6,0.117,D37-9+,Yes,No,Yes,777del
35400,G6,0.117,D37-9+,Yes,No,Yes,777del
35700,G6,0.117,D37-9+,Yes,No,Yes,777del
36000,G6,0.117,D37-9+,Yes,No,Yes,777del
36301,G6,0.117,D37-9+,Yes,No,Yes,777del
36600,G6,0.117,D37-9+,Yes,No,Yes,777del
36901,G6,0.117,D37-9+,Yes,No,Yes,777del
